ID,사고일시,요일,기상상태,시군구,도로형태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사망자수,중상자수,경상자수,부상자수,ECLO
ACCIDENT_10134,2019-09-21 20,토요일,비,대구광역시 남구 대명동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,신호위반,화물,남,66세,상해없음,승용,남,61세,상해없음,0,0,1,0,3
ACCIDENT_10135,2019-09-21 20,토요일,비,대구광역시 동구 봉무동,교차로 - 교차로안,젖음/습기,차대차,정면충돌,중앙선침범,승용,남,56세,상해없음,승용,남,31세,경상,0,1,1,0,8
ACCIDENT_10136,2019-09-21 20,토요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,남,26세,상해없음,승용,여,28세,경상,0,0,1,0,3
ACCIDENT_10137,2019-09-21 20,토요일,맑음,대구광역시 달서구 대천동,단일로 - 기타,젖음/습기,차대차,추돌,안전운전불이행,승용,남,43세,중상,건설기계,남,46세,상해없음,0,1,0,0,5
ACCIDENT_10138,2019-09-21 20,토요일,맑음,대구광역시 서구 상리동,단일로 - 기타,건조,차대차,측면충돌,과속,승용,남,55세,상해없음,승용,남,36세,중상,0,3,0,0,15
ACCIDENT_10139,2019-09-21 20,토요일,비,대구광역시 중구 남산동,단일로 - 기타,젖음/습기,차대차,측면충돌,차로위반,승용,남,59세,상해없음,승용,남,46세,상해없음,0,1,1,0,8
ACCIDENT_10140,2019-09-21 21,토요일,비,대구광역시 수성구 만촌동,단일로 - 기타,젖음/습기,차대차,측면충돌,안전운전불이행,승용,남,33세,상해없음,승용,남,76세,경상,0,0,3,0,9
ACCIDENT_10141,2019-09-21 22,토요일,비,대구광역시 남구 대명동,교차로 - 교차로부근,젖음/습기,차대차,측면충돌,안전운전불이행,승용,여,25세,상해없음,이륜,남,47세,중상,0,1,0,0,5
ACCIDENT_10142,2019-09-21 22,토요일,비,대구광역시 북구 관음동,단일로 - 기타,젖음/습기,차대차,추돌,안전운전불이행,화물,남,50세,기타불명,승용,남,59세,경상,0,1,2,0,11
ACCIDENT_10143,2019-09-21 23,토요일,맑음,대구광역시 동구 율하동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,57세,상해없음,승용,남,60세,경상,0,0,1,0,3
ACCIDENT_10144,2019-09-21 23,토요일,맑음,대구광역시 수성구 만촌동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,남,69세,상해없음,보행자,남,55세,중상,0,1,0,0,5
ACCIDENT_10145,2019-09-22 00,일요일,비,대구광역시 남구 봉덕동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,신호위반,이륜,남,49세,중상,승용,남,44세,경상,0,1,1,0,8
ACCIDENT_10146,2019-09-22 00,일요일,비,대구광역시 서구 평리동,교차로 - 교차로부근,젖음/습기,차대사람,횡단중,안전운전불이행,승용,남,61세,상해없음,보행자,남,61세,중상,0,1,0,0,5
ACCIDENT_10147,2019-09-22 01,일요일,비,대구광역시 달서구 대곡동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,신호위반,승용,여,34세,상해없음,승용,남,62세,중상,0,1,0,0,5
ACCIDENT_10148,2019-09-22 02,일요일,비,대구광역시 달서구 송현동,교차로 - 교차로횡단보도내,젖음/습기,차대사람,횡단중,신호위반,기타불명,기타불명,미분류,기타불명,보행자,여,66세,경상,0,0,1,0,3
ACCIDENT_10149,2019-09-22 02,일요일,비,대구광역시 서구 비산동,단일로 - 기타,젖음/습기,차량단독,기타,안전운전불이행,승용,남,64세,부상신고,,,,,0,0,0,1,1
ACCIDENT_10150,2019-09-22 06,일요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,72세,상해없음,승용,남,62세,경상,0,0,1,0,3
ACCIDENT_10151,2019-09-22 10,일요일,비,대구광역시 서구 상리동,단일로 - 기타,젖음/습기,차량단독,공작물충돌,안전운전불이행,승용,남,63세,부상신고,,,,,0,1,0,1,6
ACCIDENT_10152,2019-09-22 10,일요일,비,대구광역시 중구 태평로2가,단일로 - 기타,젖음/습기,차대차,기타,안전거리미확보,승용,남,67세,상해없음,승용,남,39세,경상,0,0,1,1,4
ACCIDENT_10153,2019-09-22 11,일요일,비,대구광역시 달서구 죽전동,교차로 - 교차로안,젖음/습기,차대차,기타,직진우회전진행방해,승용,남,42세,경상,승용,남,28세,경상,0,0,2,1,7
ACCIDENT_10154,2019-09-22 14,일요일,비,대구광역시 수성구 범물동,기타 - 기타,젖음/습기,차대사람,기타,기타,승합,남,59세,상해없음,보행자,여,60세,부상신고,0,0,0,1,1
ACCIDENT_10155,2019-09-22 15,일요일,맑음,대구광역시 동구 신평동,단일로 - 기타,젖음/습기,차량단독,공작물충돌,과속,승합,남,45세,상해없음,,,,,1,2,15,0,65
ACCIDENT_10156,2019-09-22 15,일요일,비,대구광역시 수성구 가천동,단일로 - 기타,젖음/습기,차대차,측면충돌,안전운전불이행,승용,남,48세,경상,승용,남,56세,중상,0,1,2,0,11
ACCIDENT_10157,2019-09-22 15,일요일,비,대구광역시 수성구 만촌동,단일로 - 기타,젖음/습기,차대차,측면충돌,안전운전불이행,승용,남,51세,상해없음,원동기,남,46세,중상,0,1,0,0,5
ACCIDENT_10158,2019-09-22 15,일요일,비,대구광역시 수성구 범어동,교차로 - 교차로안,젖음/습기,차대차,기타,교차로운행방법위반,승용,여,46세,상해없음,이륜,남,27세,부상신고,0,0,0,1,1
ACCIDENT_10159,2019-09-22 15,일요일,비,대구광역시 달서구 호산동,단일로 - 기타,젖음/습기,차대차,기타,안전거리미확보,승용,남,41세,상해없음,이륜,남,28세,경상,0,0,1,0,3
ACCIDENT_10160,2019-09-22 16,일요일,비,대구광역시 남구 봉덕동,단일로 - 기타,젖음/습기,차대차,정면충돌,중앙선침범,승용,남,58세,상해없음,승용,남,49세,경상,0,0,4,0,12
ACCIDENT_10161,2019-09-22 17,일요일,비,대구광역시 달서구 호산동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,직진우회전진행방해,승용,여,41세,경상,승용,남,28세,경상,0,0,3,0,9
ACCIDENT_10162,2019-09-22 17,일요일,비,대구광역시 북구 사수동,교차로 - 교차로안,젖음/습기,차대차,기타,신호위반,이륜,남,19세,부상신고,승용,남,52세,경상,0,0,3,1,10
ACCIDENT_10163,2019-09-22 17,일요일,비,대구광역시 북구 태전동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,직진우회전진행방해,승용,남,23세,상해없음,원동기,남,30세,경상,0,0,1,0,3
ACCIDENT_10164,2019-09-22 17,일요일,비,대구광역시 북구 매천동,단일로 - 기타,젖음/습기,차대사람,기타,기타,원동기,남,46세,상해없음,보행자,남,4세,경상,0,0,1,0,3
ACCIDENT_10165,2019-09-22 18,일요일,비,대구광역시 남구 대명동,교차로 - 교차로안,젖음/습기,차대사람,길가장자리구역통행중,안전운전불이행,승용,남,41세,상해없음,보행자,남,46세,중상,0,1,0,0,5
ACCIDENT_10166,2019-09-22 18,일요일,비,대구광역시 중구 대신동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,신호위반,이륜,남,73세,상해없음,이륜,남,40세,중상,0,1,0,0,5
ACCIDENT_10167,2019-09-22 19,일요일,비,대구광역시 동구 봉무동,교차로 - 교차로안,젖음/습기,차대차,추돌,직진우회전진행방해,이륜,남,27세,경상,승용,여,44세,부상신고,0,0,1,1,4
ACCIDENT_10168,2019-09-22 19,일요일,비,대구광역시 수성구 수성동3가,교차로 - 교차로안,젖음/습기,차대차,측면충돌,교차로운행방법위반,승용,남,37세,상해없음,이륜,남,33세,중상,0,1,0,0,5
ACCIDENT_10169,2019-09-22 19,일요일,비,대구광역시 수성구 신매동,단일로 - 기타,젖음/습기,차대차,정면충돌,안전운전불이행,승용,여,53세,상해없음,이륜,남,18세,경상,0,0,1,0,3
ACCIDENT_10170,2019-09-22 19,일요일,비,대구광역시 달서구 본리동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,교차로운행방법위반,승용,남,32세,경상,승용,남,20세,경상,0,0,5,0,15
ACCIDENT_10171,2019-09-22 19,일요일,맑음,대구광역시 서구 비산동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,직진우회전진행방해,이륜,남,20세,부상신고,이륜,남,33세,경상,0,0,1,1,4
ACCIDENT_10172,2019-09-22 20,일요일,비,대구광역시 동구 부동,단일로 - 기타,젖음/습기,차대차,기타,안전운전불이행,승용,여,26세,상해없음,승용,남,27세,경상,0,0,1,0,3
ACCIDENT_10173,2019-09-22 20,일요일,맑음,대구광역시 수성구 범어동,단일로 - 기타,건조,차대차,추돌,안전거리미확보,이륜,남,20세,경상,승용,남,62세,상해없음,0,0,1,0,3
ACCIDENT_10174,2019-09-22 20,일요일,비,대구광역시 수성구 수성동2가,교차로 - 교차로부근,젖음/습기,차대차,측면충돌,안전거리미확보,승용,남,83세,상해없음,승용,남,35세,경상,0,1,2,0,11
ACCIDENT_10175,2019-09-22 20,일요일,비,대구광역시 달서구 본동,단일로 - 기타,젖음/습기,차량단독,기타,기타,승합,남,65세,상해없음,,,,,0,0,1,0,3
ACCIDENT_10176,2019-09-22 20,일요일,비,대구광역시 서구 평리동,단일로 - 기타,젖음/습기,차대차,추돌,안전운전불이행,승용,남,20세,상해없음,승용,남,57세,경상,0,0,1,0,3
ACCIDENT_10177,2019-09-22 20,일요일,흐림,대구광역시 중구 동인동3가,교차로 - 교차로부근,젖음/습기,차대차,추돌,안전운전불이행,승용,남,60세,상해없음,승용,여,29세,경상,0,0,2,0,6
ACCIDENT_10178,2019-09-22 21,일요일,비,대구광역시 남구 대명동,단일로 - 기타,젖음/습기,차대차,측면충돌,안전거리미확보,승용,남,34세,상해없음,이륜,남,37세,중상,0,1,0,0,5
ACCIDENT_10179,2019-09-22 21,일요일,비,대구광역시 남구 대명동,단일로 - 기타,젖음/습기,차대차,측면충돌,안전운전불이행,승용,여,32세,경상,승용,남,22세,경상,0,0,5,0,15
ACCIDENT_10180,2019-09-22 21,일요일,비,대구광역시 북구 칠성동1가,단일로 - 기타,젖음/습기,차대차,추돌,안전운전불이행,이륜,남,23세,중상,승용,남,63세,상해없음,0,1,0,0,5
ACCIDENT_10181,2019-09-22 21,일요일,비,대구광역시 중구 덕산동,단일로 - 기타,젖음/습기,차대차,측면충돌,안전운전불이행,승용,여,57세,부상신고,승용,남,18세,부상신고,0,0,0,2,2
ACCIDENT_10182,2019-09-22 22,일요일,맑음,대구광역시 동구 신암동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,64세,부상신고,승합,남,34세,기타불명,0,0,0,1,1
ACCIDENT_10183,2019-09-22 23,일요일,흐림,대구광역시 수성구 황금동,단일로 - 기타,젖음/습기,차대차,측면충돌,안전운전불이행,승용,남,29세,상해없음,승용,남,52세,경상,0,0,2,0,6
ACCIDENT_10184,2019-09-23 02,월요일,맑음,대구광역시 중구 삼덕동3가,단일로 - 기타,젖음/습기,차대사람,횡단중,과속,승용,남,34세,상해없음,보행자,남,41세,사망,1,0,0,0,10
ACCIDENT_10185,2019-09-23 02,월요일,맑음,대구광역시 달서구 죽전동,단일로 - 기타,건조,차대차,측면충돌,불법유턴,승용,남,57세,경상,승용,남,50세,경상,0,0,3,0,9
ACCIDENT_10186,2019-09-23 06,월요일,맑음,대구광역시 달서구 본동,교차로 - 교차로부근,건조,차대차,기타,안전거리미확보,승용,남,58세,상해없음,승용,남,65세,경상,0,0,1,0,3
ACCIDENT_10187,2019-09-23 07,월요일,맑음,대구광역시 수성구 노변동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,18세,상해없음,승용,남,54세,경상,0,0,1,0,3
ACCIDENT_10188,2019-09-23 07,월요일,맑음,대구광역시 서구 내당동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,이륜,남,17세,경상,승용,남,40세,경상,0,0,2,0,6
ACCIDENT_10189,2019-09-23 08,월요일,맑음,대구광역시 북구 고성동2가,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,여,20세,상해없음,보행자,남,13세,중상,0,1,0,0,5
ACCIDENT_10190,2019-09-23 09,월요일,맑음,대구광역시 남구 대명동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,37세,상해없음,자전거,남,27세,중상,0,1,0,0,5
ACCIDENT_10191,2019-09-23 09,월요일,맑음,대구광역시 동구 신암동,교차로 - 교차로횡단보도내,건조,차대차,측면충돌,안전운전불이행,승용,남,34세,상해없음,자전거,여,60세,중상,0,1,0,0,5
ACCIDENT_10192,2019-09-23 09,월요일,맑음,대구광역시 서구 중리동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,화물,남,62세,부상신고,승용,남,59세,경상,0,0,1,1,4
ACCIDENT_10193,2019-09-23 09,월요일,맑음,대구광역시 달서구 두류동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,여,40세,상해없음,보행자,여,86세,경상,0,0,1,0,3
ACCIDENT_10194,2019-09-23 10,월요일,맑음,대구광역시 달서구 진천동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,28세,상해없음,화물,남,63세,경상,0,0,1,0,3
ACCIDENT_10195,2019-09-23 10,월요일,맑음,대구광역시 북구 동천동,교차로 - 교차로부근,건조,차대차,추돌,안전거리미확보,승용,여,38세,경상,승용,남,37세,경상,0,0,6,0,18
ACCIDENT_10196,2019-09-23 11,월요일,맑음,대구광역시 북구 대현동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,신호위반,승용,남,53세,상해없음,보행자,여,71세,중상,0,1,0,0,5
ACCIDENT_10197,2019-09-23 13,월요일,맑음,대구광역시 수성구 범어동,단일로 - 기타,건조,차대차,기타,안전운전불이행,특수,남,28세,상해없음,승용,남,68세,경상,0,0,1,0,3
ACCIDENT_10198,2019-09-23 14,월요일,맑음,대구광역시 수성구 수성동2가,단일로 - 기타,건조,차대차,기타,안전거리미확보,승용,여,25세,상해없음,승용,여,57세,경상,0,0,1,0,3
ACCIDENT_10199,2019-09-23 14,월요일,맑음,대구광역시 달성군 유가읍,교차로 - 교차로안,건조,차대사람,보도통행중,보행자보호의무위반,승용,남,31세,상해없음,보행자,남,9세,경상,0,0,1,0,3
ACCIDENT_10200,2019-09-23 15,월요일,맑음,대구광역시 수성구 범어동,단일로 - 기타,건조,차대차,측면충돌,중앙선침범,승용,여,47세,상해없음,승용,남,46세,경상,0,0,1,0,3
ACCIDENT_10201,2019-09-23 15,월요일,맑음,대구광역시 달서구 월성동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,기타불명,기타불명,미분류,기타불명,이륜,남,17세,경상,0,0,2,0,6
ACCIDENT_10202,2019-09-23 15,월요일,맑음,대구광역시 북구 산격동,교차로 - 교차로안,건조,차대차,추돌,안전거리미확보,승용,남,55세,상해없음,승용,남,57세,경상,0,0,1,0,3
ACCIDENT_10203,2019-09-23 16,월요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,67세,상해없음,화물,남,45세,경상,0,0,1,0,3
ACCIDENT_10204,2019-09-23 16,월요일,맑음,대구광역시 달성군 다사읍,교차로 - 교차로부근,건조,차대차,기타,안전거리미확보,승용,여,33세,상해없음,승용,여,45세,경상,0,0,1,0,3
ACCIDENT_10205,2019-09-23 16,월요일,맑음,대구광역시 서구 평리동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승합,남,62세,상해없음,승용,남,23세,경상,0,0,1,0,3
ACCIDENT_10206,2019-09-23 17,월요일,맑음,대구광역시 달성군 다사읍,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,70세,상해없음,승용,남,44세,경상,0,0,1,0,3
ACCIDENT_10207,2019-09-23 17,월요일,맑음,대구광역시 북구 침산동,단일로 - 기타,건조,차대차,측면충돌,차로위반,승용,남,66세,상해없음,화물,남,58세,상해없음,0,0,1,0,3
ACCIDENT_10208,2019-09-23 17,월요일,흐림,대구광역시 달서구 신당동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,63세,상해없음,승용,남,64세,경상,0,0,2,0,6
ACCIDENT_10209,2019-09-23 17,월요일,맑음,대구광역시 달서구 본리동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,남,23세,경상,승합,남,55세,중상,0,1,5,0,20
ACCIDENT_10210,2019-09-23 17,월요일,맑음,대구광역시 북구 구암동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,44세,상해없음,이륜,남,32세,경상,0,0,1,0,3
